project_id,project_name,sector,ministry,state,implementing_agency,original_cost,revised_cost,current_expenditure,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,month,physical_progress_percentage,financial_progress_percentage,milestone_status,delay_months,source_report,source_url
N24002188,WIDENING TO 2L+PS FROM KM PATTADKALLU) ON BHANAPUR,,,,MoRTH,445.62,,33.24,,2026-03-01,2026-03-01,,2024-10-31,0.0,7.4593,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24002188,WIDENING TO 2L+PS FROM KM PATTADKALLU) ON BHANAPUR,,,,MoRTH,445.62,,33.24,,2026-03-01,2026-03-01,,2024-11-30,0.0,7.4593,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002189,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0,,,,MoRTH,196.05,,2.34,,2026-03-01,2026-03-01,,2024-10-31,0.0,1.1936,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24002189,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM,,,,MoRTH,196.05,,2.34,,2026-03-01,2026-03-01,,2024-11-30,0.0,1.1936,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002190,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION VIJAYAWADA),,,,NHAI,983.0,,0.0,,2026-08-01,2026-08-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24002190,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION VIJAYAWADA),,,,NHAI,983.0,,0.0,,2026-08-01,2026-08-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002191,CONSTRUCTION OF ROB AND ITS APPROACHES IN LIEU OF LEVEL CROSSING NO 10 B T AT KM 307 050 OF NH 60 B,,,,MoRTH,155.87,,15.35,,2025-08-01,2025-08-01,,2024-11-30,4.91,9.848,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002192,REHABILITATION AND UP- GRADATION TO 4L CONFIGURATION AND STRENGTHENING OF THANPURI TO PAROR SECTION F,,,,NHAI,815.69,815.69,328.13,,2025-12-01,2025-12-01,,2024-11-30,9.87,40.2273,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002193,CONSTRUCTION OF 4 LANE ROB AND ITS APPROACHES AT THE,,,,MoRTH,201.08,,10.14,,2026-07-01,2026-07-01,,2024-11-30,2.5,5.0428,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002194,CONSTRUCTION OF 6-LANE ELEVATED / EXTRA DOSE CABLE BRIDGE ON RIVER GANGA PARALLEL TO & WESTERN SIDE,,,,MoRTH,3064.45,,2.68,,2027-11-01,2027-11-01,,2024-11-30,0.0,0.0875,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002195,ESTIMATE FOR IMPROVEMENT TO TWO LANE WITH PAVED SHOULDER FROM RAMNAGAR 4,,,,MoRTH,495.16,,85.88,,2026-04-01,2026-04-01,,2024-11-30,0.0,17.3439,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002196,CONSTRUCTION OF BHABHUA BYPASS FROM CH.,,,,MoRTH,179.86,,20.31,,2026-03-01,2026-03-01,,2024-11-30,0.0,11.2921,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002197,IMPROVEMENT TO TWO LANE WITH PAVED SHOULDER FROM JUNCTION OF NH-22 NEAR HAJIPUR TO JUNCTION OF NH-12,,,,MoRTH,226.15,,0.0,,2026-02-01,2026-02-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002198,IMPROVEMENT TO TWO LANE WITH PAVED SHOULDERS OF BH/WBBORDER-AMDABAD- MANIHARI SECTION FROM DESIGN KM,,,,MoRTH,353.27,,22.97,,2026-03-01,2026-03-01,,2024-11-30,0.0,6.5021,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002199,WIDENING TO 4L RIGID PAVEMENT CONFIGURATION FROM KM 90.00 TO KM 100.800,,,,MoRTH,309.63,,3.47,,2026-11-01,2026-11-01,,2024-11-30,0.0,1.1207,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002200,BALANCE WORKS OF 4 LANE DIVIDED CARRIAGEWAY OF MISSING LINK SECTION OF NH-,,,,NHAI,355.36,,0.38,,2026-04-01,2026-04-01,,2024-11-30,5.25,0.1069,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24002201,IMPROVEMENT AND UP- GRADATION TO TWO LANE WITH PAVED SHOULDER/FOUR LANE CONFIGURATION FROM EXISTING K,,,,MoRTH,974.19,,0.0,,2027-05-01,2027-05-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N25000072,JAL MARG VIKAS PROJECT,,,,IWAI,5369.18,4633.81,3004.09,,2023-03-01,2025-12-01,,2024-06-30,59.39,59.3559,,33.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000101,NETWORK FOR SPECTRUM,,,,DOT,13334.0,34953.45,22626.69,,2015-07-01,2024-08-01,,2024-06-30,97.6,64.7338,,109.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000114,PHASE-I OF CONSOLIDATION OF EXISTING CDR DATA CENTERS AND NIB-P3 DATA CENTERS WITH STATE OF THE ART,,,,BSNL,461.42,461.42,159.98,,2021-06-01,2024-10-01,,2024-06-30,75.0,34.6712,,40.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000114,PHASE-I OF CONSOLIDATION OF EXISTING CDR DATA CENTERS AND NIB-P3 DATA CENTERS WITH STATE OF THE ART,,,,BSNL,461.42,461.42,159.98,,2021-06-01,2024-12-01,,2024-10-31,81.0,34.6712,,42.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N26000114,PHASE-I OF CONSOLIDATION OF EXISTING CDR DATA CENTERS AND NIB-P3 DATA CENTERS WITH STATE OF THE ART,,,,BSNL,461.42,461.42,159.98,,2021-06-01,2025-03-01,,2024-11-30,81.0,34.6712,,45.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N26000115,SUPER EDGE ROUTERS FOR BSNL INTERNET PROTOCOL - MULTI PROTOCOL LEBEL SWITCHING and,,,,BSNL,185.27,,146.93,,2024-03-01,2024-07-01,,2024-06-30,100.0,61.323,,4.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000115,SUPER EDGE ROUTERS FOR BSNL INTERNET PROTOCOL - MULTI PROTOCOL LEBEL SWITCHING,,,,BSNL,239.6,,169.1,,2024-03-01,2024-12-01,,2024-10-31,100.0,70.576,,9.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N26000115,SUPER EDGE ROUTERS FOR BSNL INTERNET PROTOCOL - MULTI PROTOCOL LEBEL and,,,,BSNL,239.6,,170.64,,2024-03-01,2024-12-01,,2024-11-30,100.0,71.2187,,9.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N26000116,MPLS-IP BASED ACCESS AND AGGREGATION BSNL ALONG WITH TEST AND MEASURING EQUIPMENT,,,,BSNL,645.13,,129.5,,2024-08-01,2024-08-01,,2024-06-30,43.26,20.0735,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000116,MPLS-IP BASED ACCESS AND IN BSNL ALONG WITH TEST AND MEASURING EQUIPMENT,,,,BSNL,645.13,,263.8,,2024-08-01,2024-11-01,,2024-10-31,75.33,40.891,,3.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N26000116,MPLS-IP BASED ACCESS AND AGGREGATION NETWORK TEST AND MEASURING EQUIPMENT,,,,BSNL,645.13,,268.77,,2024-08-01,2024-11-01,,2024-11-30,85.63,41.6614,,3.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N26000117,PLANNIN ENGINEERING SUPPLY INSTALLATION TESTING COMMISSIONING INTEGARTION and ANNUAL MAINTENANCE OF,,,,BSNL,24544.55,,2106.58,,2025-06-01,2025-06-01,,2024-06-30,17.01,8.5786,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000117,PLANNIN ENGINEERING SUPPLY INSTALLATION TESTING COMMISSIONING INTEGARTION and ANNUAL MAINTENANCE OF,,,,BSNL,24556.35,24544.55,3711.06,,2025-06-01,2025-06-01,,2024-10-31,50.71,15.1197,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N26000117,PLANNIN ENGINEERING SUPPLY INSTALLATION TESTING COMMISSIONING INTEGARTION and ANNUAL MAINTENANCE OF,,,,BSNL,24556.35,24544.55,4774.91,,2025-06-01,2025-06-01,,2024-11-30,60.11,19.4541,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N26000118,OPTICAL TRANSPORT IN BSNL,,,,BSNL,810.99,,0.0,,2025-08-01,2025-08-01,,2024-06-30,0.0,0.0,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N26000118,OPTICAL TRANSPORT NETWORK,,,,OTN) PH-4 IN BSNL                                (N.A.)             (N.A.,810.99,,274.0,,2025-08-01,2025-08-01,,2024-10-31,27.42,33.7859,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N26000118,OPTICAL TRANSPORT NETWORK,,,,OTN) PH-4 IN BSNL                             (N.A.)            (N.A.,810.99,,400.0,,2025-08-01,2025-08-01,,2024-11-30,66.45,49.3224,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000056,DELHI MRTS PHASE-,,,,DMRC,38585.0,,40469.24,,2016-03-01,2021-08-01,,2024-06-30,99.99,100.7176,,65.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000058,BANGALORE METRO RAIL PROJECT PHASE- 2,,,,BMRCL,26405.14,,20936.29,,2021-02-01,2025-03-01,,2024-06-30,89.0,79.2887,,49.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000058,BANGALORE METRO RAIL NT           PROJECT PHASE-2,,,,,26405.14,,20936.29,,2021-02-01,2025-03-01,,2024-10-31,89.0,79.2887,,49.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000058,BANGALORE METRO RAIL NT              PROJECT PHASE-2,,,,,26405.14,,20936.29,,2021-02-01,2025-03-01,,2024-11-30,0.0,79.2887,,49.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000067,2000 BOYS BEDDED ROOM) AT ISM DHANBAD,,,,CPWD EDUCATION,171.86,,174.57,,2016-03-01,2016-03-01,,2024-06-30,0.0,101.5769,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000067,2000 BOYS HOSTEL(1000 DOUBLE BEDDED ROOM) AT ISM DHANBAD,,,,,171.86,,175.3,,2016-03-01,2016-03-01,,2024-10-31,0.0,102.0016,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000067,2000 BOYS HOSTEL(1000 DOUBLE BEDDED ROOM) AT ISM DHANBAD,,,,CPWD EDUCATION,171.86,,175.52,,2016-03-01,2016-03-01,,2024-11-30,0.0,102.1296,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000071,ESTABLISHMENT OF CENTRAL ARMED POLICE FORCE INSTITUTE OF MEDICAL AT NEW DELHI,,,,CPWD FOR MHA,1219.21,2091.53,1865.43,,2019-10-01,2024-07-01,,2024-06-30,99.0,89.1897,,57.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000071,ESTABLISHMENT OF CENTRAL ARMED POLICE FORCE INSTIT AT NEW DELHI,,,,CPWD FOR MHA,1219.21,2091.53,1916.06,,2019-10-01,2024-09-01,,2024-10-31,100.0,91.6104,,59.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000071,ESTABLISHMENT OF CENTRAL ARMED POLICE FORCE INSTITUTE OF MEDICAL DELHI,,,,CPWD FOR MHA,1219.21,2091.53,1938.47,,2019-10-01,2024-09-01,,2024-11-30,100.0,92.6819,,59.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000081,KOCHI METRO RAIL PROJECT,,,,KMRCL,5181.79,,6059.17,,2017-07-01,2020-09-01,,2024-06-30,100.0,97.4434,,38.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000084,CHENNAI METRO RAIL,,,,CMRL,14600.0,,17619.68,,2015-12-01,2015-12-01,,2024-06-30,100.0,95.8633,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000084,CHENNAI METRO RAIL LTD (PHASE NT      1),,,,,14600.0,,17619.68,,2015-12-01,2015-12-01,,2024-10-31,100.0,95.8633,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000084,CHENNAI METRO RAIL LTD,,,,,14600.0,,17619.68,,2015-12-01,2015-12-01,,2024-11-30,100.0,95.8633,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000086,MUMBAI METRO LINE SEEPZ),,,,MMRCL,23136.0,,23687.33,,2020-03-01,2023-12-01,,2024-06-30,87.2,63.5458,,45.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000086,MUMBAI METRO LINE 3 (COLABA- BANDRA-SEEPZ),,,,,23136.0,,23687.33,,2020-03-01,2023-12-01,,2024-10-31,87.2,63.5458,,45.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000086,MUMBAI METRO LINE 3 (COLABA- BANDRA-SEEPZ),,,,,23136.0,,23687.33,,2020-03-01,2023-12-01,,2024-11-30,87.2,63.5458,,45.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000097,CHENNAI METRO RAIL,,,,CMRL,3770.0,,2527.73,,2018-03-01,2021-02-01,,2024-06-30,100.0,67.0485,,35.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000097,CHENNAI METRO RAIL LTD (PHASE 1 EXT),,,,,3770.0,,2527.73,,2018-03-01,2021-02-01,,2024-10-31,100.0,67.0485,,35.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000097,CHENNAI METRO RAIL LTD,,,,PHASE 1 EXT)                                  (N.A.)             (N.A.,3770.0,,2527.73,,2018-03-01,2021-02-01,,2024-11-30,100.0,67.0485,,35.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000098,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,,,,CPWD FOR HEALTH,209.84,281.05,248.3,,2020-03-01,2024-09-01,,2024-06-30,97.5,88.3473,,54.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000098,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,,,,CPWD FOR HEALTH,209.84,281.05,251.51,,2020-03-01,2025-01-01,,2024-10-31,97.5,89.4894,,58.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000098,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,,,,CPWD FOR HEALTH,209.84,281.05,251.87,,2020-03-01,2025-01-01,,2024-11-30,97.5,89.6175,,58.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000100,CONSTRUCTION OF ACADEMIC AND RESIDENTIAL COMPLEX UNDER PHASE-II FOR THE CAMPUS OF IIT PATNA,,,,CPWD EDUCATION,496.18,496.0,390.15,,2017-06-01,2024-01-01,,2024-06-30,100.0,84.8152,,79.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000100,CONSTRUCTION OF ACADEMIC AND RESIDENTIAL COMPLEX UNDER PHASE-II FOR THE CAMPUS OF IIT PATNA,,,,CPWD EDUCATION,496.18,496.0,436.15,,2017-06-01,2024-01-01,,2024-10-31,100.0,94.8152,,79.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000100,CONSTRUCTION OF ACADEMIC AND RESIDENTIAL COMPL N                UNDER PHASE-II FOR TH CAMPUS OF IIT PATNA,,,,CPWD EDUCATION,496.18,496.0,436.15,,2017-06-01,2024-01-01,,2024-11-30,100.0,94.8152,,79.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000104,NSG AT KOLKATA,,,,CPWD FOR MHA,162.88,210.83,183.32,,2018-04-01,2024-12-01,,2024-06-30,85.0,86.9516,,80.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000105,DELHI MRTS PHASE-III 361    REDEVELOPMENT OF GPRA COLONY AT NAUROJI NAGAR,,,,,38585.0,43095.35,40535.62,,2016-03-01,2021-08-01,,2024-10-31,99.99,100.8828,,65.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000105,DELHI MRTS PHASE-III 361   REDEVELOPMENT OF GPRA COLONY AT NAUROJI NAGAR,,,,,38585.0,43095.35,40535.62,,2016-03-01,2021-08-01,,2024-11-30,100.0,100.8828,,65.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000109,CONSTRUCTION OF 726 Nos RESIDENTIAL QUARTERS CHENNAI,,,,CPWD FOR FINANC,348.77,,223.39,,2021-11-01,2022-11-01,,2024-06-30,100.0,64.0508,,12.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000109,CONSTRUCTION OF 726 Nos RESIDENTIAL QUARTERS CHENNAI,,,,,348.77,,223.39,,2021-11-01,2022-11-01,,2024-10-31,100.0,64.0508,,12.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000109,CONSTRUCTION OF 726 Nos RESIDENTIAL QUARTERS CHENNAI,,,,CPWD FOR FINANC,348.77,,223.39,,2021-11-01,2022-11-01,,2024-11-30,100.0,64.0508,,12.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000112,C/O NEW HOSPITAL ARE         BLOCK FOR SREE CHITRA TIRUNAL INSTITIUTE OF MEDICAL SCIENCE AND TECHNOLOGY,,,,CPWD FOR HEALTH,150.29,,147.25,,2020-03-01,2024-08-01,,2024-06-30,98.75,90.8951,,53.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000112,C/O NEW HOSPITAL BLOCK FOR SREE CHITRA TIRUNAL INSTI OF MEDICAL SCIENCE AND,,,,CPWD FOR HEALTH,150.29,,149.49,,2020-03-01,2024-09-01,,2024-10-31,100.0,92.2778,,54.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000112,C/O NEW HOSPITAL BLOCK FOR SREE CHITRA TIRUNAL INSTITIUTE OF MEDICAL SCIENCE AND TECHNOLOGY,,,,CPWD FOR HEALTH,150.29,,150.0,,2020-03-01,2024-11-01,,2024-11-30,99.75,92.5926,,56.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000115,SETTING UP PHYSICAL INFRASTRUCTURE FOR THE NATIONAL INSTITUTE OF COMMUNICATION GHIT,,,,CPWD FOR TELECO,248.2,,212.81,,2018-03-01,2024-09-01,,2024-06-30,98.0,85.7413,,78.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000115,SETTING UP PHYSICAL INFRASTRUCTURE FOR THE NATIONAL INSTITUTE OF AT GHIT,,,,CPWD FOR TELECO,248.2,,224.32,,2018-03-01,2025-03-01,,2024-10-31,98.0,90.3787,,84.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000115,SETTING UP PHYSICAL INFRASTRUCTURE FOR THE NATIONAL INSTITUTE OF COMMUNICATION,,,,CPWD FOR TELECO,248.2,,224.32,,2018-03-01,2025-03-01,,2024-11-30,98.0,90.3787,,84.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000117,"CONSTRUCTION OF IITB RESEARCH PARK AT IIT BOMBAY, POWAI, MUMBAI",,,,CPWD EDUCATION,223.37,275.0,141.16,,2020-07-01,2024-02-01,,2024-06-30,100.0,61.3739,,43.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000117,"CONSTRUCTION OF IITB RESEARCH PARK AT IIT BOMBAY, POWAI, MUMBAI",,,,CPWD EDUCATION,223.37,275.0,141.16,,2020-07-01,2024-02-01,,2024-10-31,100.0,61.3739,,43.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000117,"CONSTRUCTION OF IITB RESEARCH PARK AT IIT BOMBAY, POWAI, MUMBAI",,,,CPWD EDUCATION,223.37,275.0,141.16,,2020-07-01,2024-02-01,,2024-11-30,100.0,61.3739,,43.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000121,PUNE METRO RAIL,,,,MMRC,11420.0,13656.22,12230.51,,2021-11-01,2024-08-01,,2024-06-30,99.7,89.56,,33.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N28000121,PUNE METRO RAIL PROJECT,,,,"PHASE 1)                                        (Sep-24)          (13,656.22",11420.0,13656.22,12735.4,,2021-11-01,2024-09-01,,2024-10-31,100.0,93.2571,,34.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N28000121,PUNE METRO RAIL PROJECT,,,,"PHASE 1)                                       (Sep-24)        (13,656.22",11420.0,13656.22,12797.93,,2021-11-01,2024-09-01,,2024-11-30,100.0,93.715,,34.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N28000122,AHMEDABAD METRO RAIL PROJECT PHASE 1,,,,MEGA,10773.0,,12240.09,,2018-12-01,2024-08-01,,2024-06-30,99.7,94.7042,,68.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
